product_id,product_name,category,brand,supplier_name,price,color,size,release_date,description,stock_quantity,discount,created_at,updated_at
8680,Senior Behind,Toys,Hernandez-Wright,"Le, Mitchell and Cohen",63.36,Silver,X-Large,2020-02-05,Meeting why drive it ball interview perhaps. Too reason understand large face need east.,209,0.37,2025-01-09,2025-03-02
4740,Boy Number,Clothing,Bradford Inc,"Joseph, Brooks and Cruz",825.67,Red,One size,2024-10-22,Population he clear have power easy according. Born court event economic effort bill let tonight.,325,0.5,2025-02-07,2025-01-26
2286,Point Purpose,Home,"Romero, Dennis and Anderson",Cooper PLC,600.56,Silver,X-Large,2021-10-01,Grow dream perform church health. Onto trade believe tax. Expert stuff according.,335,0.19,2025-01-06,2025-02-25
7236,Make After,Home,Snyder-Cox,Garcia Inc,71.16,Black,Medium,2023-10-18,Address ask what rather hand. Everybody as contain.,334,0.18,2025-01-22,2025-02-03
1895,Sell Magazine,Clothing,Johnson-Haas,Freeman LLC,254.92,Silver,Large,2021-04-02,Tend its media concern low response today. Idea base air direction.,404,0.25,2025-01-15,2025-01-16
5717,Happen Question,Electronics,White Ltd,"Wise, Thomas and Morales",839.45,White,Medium,2020-04-06,Southern six center threat according. Wall hospital care bill worry music.,244,0.16,2025-02-06,2025-02-08
2101,Task Right,Electronics,"Crawford, Blackburn and Zavala","Gomez, Collins and Johnson",476.43,Blue,Medium,2021-11-24,Final end kitchen others eye rock grow. Ahead foot tree success why mention.,149,0.13,2025-01-16,2025-02-23
2679,Sister Letter,Electronics,Robertson Inc,Baker Ltd,65.95,Yellow,Small,2020-08-03,Suddenly instead outside situation today keep. Little improve usually blood answer run.,161,0.01,2025-01-25,2025-01-01
1275,Democratic Put,Toys,"Carpenter, Boyd and Hansen",Zavala Inc,504.41,Black,Medium,2023-11-06,Believe building class television. Officer exist forward.,224,0.45,2025-01-25,2025-01-16
6655,Enter Available,Electronics,Marshall Inc,Garcia-Garcia,115.01,Blue,Small,2024-12-22,If no score happy school resource performance particular.,348,0.35,2025-02-08,2025-02-09
4018,Far Chair,Electronics,Hudson LLC,"Jacobs, Smith and Huff",167.94,Blue,Medium,2020-04-25,Trouble town debate. Gun necessary into perform seem concern fly. Record future those.,224,0.22,2025-02-21,2025-02-24
2665,Yet Box,Toys,Gonzalez-Nguyen,Wallace-Todd,342.52,Black,Medium,2023-08-20,Customer if forget fund. Television movement fear. Realize star admit blood week.,23,0.16,2025-01-21,2025-02-19
8354,Win By,Toys,Hanson-Wilson,Cook-Ball,66.35,Red,One size,2022-07-04,Technology already paper run beyond require. Especially clearly glass create finally spring.,346,0.09,2025-02-03,2025-02-25
5017,Three Read,Home,Juarez-Rogers,Miller-Miller,503.45,Red,Large,2020-06-11,Difference identify white say character reveal career. Area explain forget indeed across.,51,0.36,2025-01-27,2025-01-04
1439,Rule Throughout,Clothing,Howell-Butler,Fisher-Cisneros,533.56,Green,Large,2025-02-19,Various born design situation huge foot. Cover whose season section stop.,458,0.28,2025-02-09,2025-02-17
2661,Stock Everything,Toys,White-Williams,"Mayo, Vasquez and Vasquez",176.93,Red,One size,2022-02-01,Top able kid church significant true. Southern ten here financial.,212,0.34,2025-01-05,2025-01-21
1853,Land Stage,Electronics,Arnold LLC,"Williams, Allen and Hopkins",548.91,Red,One size,2021-03-11,Property media shake without understand site cover.,199,0.32,2025-01-15,2025-01-29
3840,Small Loss,Toys,Barker Group,Lewis-Klein,362.35,White,Small,2023-11-11,May man down describe seven next. Southern particular fire while hot character discussion middle.,436,0.17,2025-01-20,2025-01-14
7775,Site Above,Home,Hudson-Murphy,Nelson-White,282.77,Blue,X-Large,2024-01-29,Trial mean store six test. Name fall speak why scientist history summer popular. Away book too.,259,0.23,2025-02-02,2025-01-20
3831,Treatment Choose,Home,Davis LLC,Hernandez-Lopez,225.15,White,X-Large,2024-01-18,World coach into. Matter return fly PM list worker condition.,278,0.14,2025-02-07,2025-01-10
4820,Put Analysis,Home,Carpenter-Brown,Snyder LLC,470.11,White,X-Large,2021-11-13,Rise education can. Beyond exist medical professional do.,186,0.43,2025-02-07,2025-01-19
2654,Collection Set,Clothing,Mills Inc,Matthews Group,70.76,Blue,Small,2023-09-08,Eight performance civil hear half break available. For your bad remember trouble.,258,0.08,2025-01-30,2025-03-02
4848,Beat Along,Home,Nguyen-Ortega,Hill Inc,783.46,White,Large,2023-03-23,Thus difference lay we PM sound our southern. Office push sound senior.,71,0.4,2025-01-21,2025-01-19
7050,Between Pull,Electronics,Perez Group,Ross and Sons,309.24,Yellow,Medium,2023-05-08,Throughout value join like. Attention hear born glass matter probably. Education everyone main for.,240,0.26,2025-02-17,2025-01-30
5553,Appear Majority,Beauty,Wells-Moore,"Martinez, Williams and Thomas",119.33,Black,Large,2023-11-11,Movie road eat behavior thousand box same. Cold keep born. Hospital wish who about.,464,0.23,2025-01-15,2025-01-25
8014,Recognize Road,Electronics,"Casey, Pearson and Lewis",Carter-Hughes,894.96,Green,One size,2022-06-09,"Order inside prepare bit late. Quality try employee yeah.
It yourself maintain discover trouble.",433,0.04,2025-03-02,2025-02-20
3072,National Film,Electronics,"Anderson, Hatfield and Ramirez","Leon, Butler and Walker",621.0,Yellow,Large,2021-12-23,Seem reality miss reflect. Unit perform option for financial weight. Road soon talk car.,21,0.21,2025-02-16,2025-02-15
5699,Fall Concern,Electronics,Jackson-Wong,Davis-Garcia,928.61,Red,One size,2020-02-09,Can town career nation ahead collection maybe. I environmental scene product less.,165,0.18,2025-02-03,2025-01-02
4242,Table Series,Home,"Johnson, Houston and French",Oneal-Fisher,423.18,Silver,Small,2022-11-25,National clear tonight part. New drive difficult lay. Dark model run police management green.,323,0.4,2025-02-14,2025-02-12
3565,Billion Then,Home,Larson-Goodwin,Wright-Mckenzie,298.73,Black,Small,2021-02-05,Example possible new popular ahead page. Total Congress method look management.,375,0.44,2025-01-12,2025-02-19
1828,Mrs Answer,Sports,Smith and Sons,Doyle Group,734.24,Blue,Large,2021-08-20,Current ask other after. Fire face green late fire. Still far third feel beyond teacher firm.,447,0.07,2025-01-23,2025-01-27
8453,Ready Recognize,Home,Arias Inc,"Mitchell, Gardner and Rodriguez",141.6,Black,X-Large,2023-11-01,So likely ability woman hit close. Including learn brother attorney we act never.,127,0.07,2025-02-04,2025-02-18
4019,Leg Dark,Clothing,"Rivera, Stuart and Howard",Chang-Watkins,204.65,Silver,Medium,2020-08-11,Consumer world if save four not per. Make smile son these.,404,0.42,2025-01-25,2025-02-21
5799,Result Than,Beauty,Smith-Martin,"Castro, Romero and Atkins",921.07,Red,Small,2022-12-12,Everyone attention amount. Ready material past rule. Adult particular blue father lose.,189,0.44,2025-02-07,2025-02-19
3295,Nation Go,Toys,Black PLC,Cross LLC,904.04,Red,One size,2020-05-31,End kitchen present side. Nation without control any security church.,322,0.28,2025-02-03,2025-01-13
3263,Almost Middle,Home,Hopkins-Bailey,Smith Inc,140.06,Black,X-Large,2024-05-03,Remain factor real process until this state. Before ground security future some.,360,0.45,2025-01-06,2025-01-10
1236,Certainly Subject,Electronics,Dean PLC,Hill-Marquez,849.14,Yellow,One size,2022-10-28,President wait sometimes family new. Feel race check lot.,73,0.07,2025-02-07,2025-01-20
4919,War Drop,Electronics,Graham-Lester,Lopez LLC,177.76,Silver,Large,2024-03-27,Order hour peace should maintain majority.,328,0.4,2025-01-07,2025-01-03
5272,Ahead Like,Sports,"Green, Erickson and Smith",Miller LLC,770.68,Yellow,X-Large,2020-11-17,However their than item else. Money doctor they east evening data. Nature kid my would.,120,0.43,2025-01-17,2025-01-19
1361,Blood Region,Clothing,Odonnell-Warren,"Roberts, Bates and Miller",621.2,Black,Large,2023-11-07,Speak remain information indeed party lead. Listen consumer stage toward.,178,0.41,2025-01-13,2025-01-26
1706,Large Forward,Beauty,Anderson and Sons,Johnson-Jones,686.66,Black,Large,2021-08-18,Note film ok add spring little stand. Former huge lot kind sister professor bar.,255,0.04,2025-02-27,2025-02-13
8974,Born Some,Sports,"Anderson, Garcia and Russell","Brown, Davis and Grant",485.3,Green,X-Large,2024-11-22,Some practice management girl now next. Hit real Mr resource far.,29,0.04,2025-01-20,2025-01-30
2582,Training Film,Sports,Anderson PLC,Taylor-Lewis,468.44,Blue,Large,2022-01-18,Provide economy fire standard. Animal process several specific cell later.,196,0.45,2025-02-18,2025-01-04
9741,Rather Point,Home,"Wilson, Lozano and Sanders",Walsh Group,725.05,Green,Medium,2024-05-01,Sense form test. Nation notice military travel that land. Product exactly attack.,131,0.14,2025-01-11,2025-01-09
5419,Attack Other,Sports,"Garcia, Thompson and Davis","Murphy, King and Wall",691.52,Black,One size,2022-12-30,"Will pay project. Senior simply no sure.
Above ground play.",94,0.1,2025-02-10,2025-01-22
8284,Stop Particularly,Electronics,Smith LLC,"Frank, Hull and Campbell",59.69,Silver,Small,2023-09-27,I huge interesting case store. Subject responsibility kid husband drive or fly.,338,0.39,2025-01-30,2025-01-16
6648,Girl Local,Electronics,"Thompson, Farley and Thompson",Weber-Schroeder,937.43,Black,Medium,2024-04-27,Bank operation national appear.,73,0.29,2025-02-02,2025-02-13
3016,Theory Such,Clothing,"Sanchez, Weaver and Hunt",Moreno-Bentley,392.45,Red,Large,2022-02-24,Radio hospital behavior finally. Lose positive on lose.,98,0.29,2025-02-20,2025-01-26
2912,Laugh Fire,Clothing,"Underwood, Young and Clark",Holmes-Smith,954.36,Black,One size,2023-07-18,Generation take so off important. Support nearly new watch. Grow fly left floor wear.,15,0.13,2025-02-28,2025-01-07
6159,Soon Build,Toys,Payne PLC,Pacheco Ltd,195.95,Blue,Medium,2020-08-07,Physical mind life apply method nature cold. Sing will from seem by my.,392,0.3,2025-01-02,2025-02-25
3812,Those Middle,Sports,"Lambert, Navarro and Young",Norton Group,527.34,Blue,Small,2020-04-19,However quite visit including. Recently surface course occur fish bag.,20,0.02,2025-02-24,2025-01-08
3668,Respond Race,Clothing,Keith-Vargas,Johnston Group,21.58,White,One size,2023-02-07,Product industry read collection should certainly.,254,0.11,2025-01-19,2025-01-06
9130,Number System,Beauty,Vang Group,Benson Ltd,361.55,Green,Small,2024-12-31,Hair after continue entire laugh. Prepare natural music kitchen audience.,289,0.02,2025-02-21,2025-02-20
8793,Sort Issue,Clothing,Soto Group,"Brady, Perry and Perez",757.58,White,X-Large,2021-06-29,Treatment another mean full large thing note. Trade increase face accept enough.,125,0.23,2025-02-12,2025-01-27
7122,You Base,Home,Tran Group,Cochran-Frey,761.62,Silver,Small,2024-09-03,Ground behavior simple reason whether medical.,463,0.41,2025-02-27,2025-02-02
1252,Own Arm,Clothing,Boyle-Munoz,"Wilkerson, Jones and Costa",198.19,Blue,X-Large,2020-02-08,Turn position attention majority dinner could individual. Station window water discuss.,281,0.2,2025-02-23,2025-02-10
9822,Night Wait,Beauty,Lee Group,"Parks, Harris and Lee",344.75,Black,Large,2025-02-13,Nothing nature room doctor resource window. Senior usually financial catch.,483,0.36,2025-01-10,2025-01-31
5202,Thing Sell,Toys,Little LLC,"Palmer, Reyes and Simmons",189.8,Green,Large,2022-05-13,Development those bill goal. Through anything soon state contain.,455,0.42,2025-01-07,2025-01-19
7899,Bank Never,Clothing,"Smith, Chambers and Bell",Esparza-Adams,490.5,Yellow,One size,2021-04-24,Deal pick adult probably full major me seven. Data interest forget card indeed name community.,252,0.12,2025-01-03,2025-02-15
5253,Tend Become,Sports,Davis LLC,Wall Ltd,867.16,Red,One size,2020-11-17,Land benefit particularly it. Explain something yard watch low. Always full nature four issue.,217,0.19,2025-01-15,2025-02-11
3860,Sometimes Stage,Sports,Martinez Group,"Coffey, Gonzalez and Nelson",765.52,Silver,One size,2020-10-15,Behind against store while themselves. Discuss TV three food option. Us become hear region should.,162,0.32,2025-01-13,2025-01-03
8424,Suddenly Sit,Clothing,Dougherty-Johnston,Romero-Ruiz,184.99,Red,X-Large,2022-06-19,Conference training free. To image all.,488,0.2,2025-02-19,2025-01-02
3249,Require From,Clothing,"Li, Taylor and Davidson","Reynolds, Mcconnell and Harris",407.75,Yellow,X-Large,2022-04-14,Laugh goal effect door scene direction give. Gas teach because Republican teach training.,285,0.11,2025-02-19,2025-01-19
3100,Sure Capital,Clothing,"Graves, Cole and Stevens",Miller-Hickman,688.61,Blue,One size,2020-07-20,Fly recent value somebody difficult add radio sit. Develop current run tend.,392,0.43,2025-01-18,2025-01-07
2720,Star Reflect,Clothing,Miller Ltd,Booth Group,430.0,Green,One size,2023-12-09,"Tough food continue cover. Direction surface end.
Probably put heavy part memory accept.",485,0.4,2025-01-21,2025-02-24
2403,Themselves Already,Beauty,Diaz Ltd,Johnson and Sons,48.73,Black,One size,2023-09-08,Home series really suddenly raise move. Present green evidence interview project cover poor.,499,0.27,2025-01-25,2025-02-04
4880,Future Trade,Toys,Stone PLC,"Hoover, Hardin and Lopez",316.42,Silver,Large,2020-09-17,Lay good name own. Fish admit middle above second our lead. Maintain behavior soldier mouth.,440,0.18,2025-01-18,2025-01-28
2008,Teacher In,Home,Quinn Ltd,"Lawson, Ali and Williams",304.88,Green,Large,2022-07-30,Everyone decision nation attorney.,378,0.03,2025-01-26,2025-01-22
8186,Wife Politics,Electronics,"Bailey, Lozano and Smith",Douglas-Medina,508.57,White,Small,2020-10-10,Option security radio book radio when. Themselves send food whole give thus.,315,0.04,2025-01-09,2025-01-01
5263,Peace This,Clothing,"Hinton, Li and Davis",Montoya-Hill,634.07,Silver,Medium,2024-05-02,Morning boy significant agency various. Purpose road several these speak. Long film dinner.,206,0.41,2025-01-26,2025-02-06
9770,Customer Hospital,Toys,Becker-Williams,Brooks Ltd,675.0,Yellow,One size,2021-09-24,See majority development drug whatever raise heart. Among structure something easy.,227,0.08,2025-02-24,2025-01-05
4690,Toward Reality,Toys,"Taylor, Hogan and Bishop",James LLC,14.63,White,Medium,2024-09-12,Work form election actually situation.,223,0.47,2025-01-12,2025-01-07
8555,Task Daughter,Electronics,Carter LLC,"Bryant, West and Reid",638.03,Yellow,One size,2024-06-27,Worry source although sister her no.,416,0.48,2025-01-01,2025-02-23
6157,Forward Could,Home,Lewis-Garcia,"Hoffman, Moore and Santos",462.38,Blue,Large,2024-01-25,Lot forget image sister wind. Film same suddenly one score. Evening message picture.,330,0.04,2025-03-01,2025-02-21
4336,Large Life,Home,Joseph-Robertson,Hoover-Butler,634.49,White,Large,2020-06-21,Natural wife this memory PM door. Specific consider write whom may.,335,0.02,2025-02-12,2025-01-14
3838,Hospital Interview,Home,Wright-Gardner,Hill-Moody,90.22,Silver,One size,2022-08-29,Success rich attention. Sure father successful together less watch capital action.,283,0.17,2025-02-18,2025-02-09
8744,Not Of,Beauty,"Garza, Dixon and Simon",Wells-Porter,140.13,Black,Large,2021-03-02,Author dark clearly teach moment market around. Say analysis only charge media air computer.,199,0.18,2025-01-29,2025-02-04
9413,Short Performance,Clothing,Hanna-Barton,Carroll Inc,542.08,Green,Small,2023-08-05,Change financial drop bar commercial building. Finally according everything.,193,0.2,2025-02-01,2025-01-15
6184,Eat Government,Toys,Pitts Ltd,"Leblanc, Heath and Martinez",843.42,Green,Large,2024-05-10,Keep cold however concern. Carry anything beyond hit find interview.,496,0.31,2025-02-03,2025-02-25
9903,Force Simple,Clothing,Ball Group,"Jacobson, Martinez and Lowery",520.02,Green,One size,2020-06-14,Look we growth deal. Mean usually paper behavior key.,349,0.37,2025-01-12,2025-02-22
7950,Between Garden,Home,"Anthony, Baker and Sandoval","Gonzalez, Adams and Anderson",48.49,Green,Medium,2020-03-06,Case assume field none car. Billion nearly east believe.,117,0.11,2025-01-26,2025-01-31
3177,Begin Simply,Home,Gray Ltd,Simpson LLC,818.81,Silver,Large,2021-04-14,"Anyone PM production evening. Mouth huge man.
Child occur sport social road song late choice.",130,0.08,2025-02-28,2025-01-23
7546,Start Instead,Home,Bush-Gonzalez,"Fernandez, Castro and Johnson",780.4,Blue,X-Large,2022-07-11,Woman drive sister she draw who. Rich car lay say east prevent leave option.,256,0.04,2025-01-22,2025-01-10
